RunID,final_reward,max_reward,time_to_max_reward_sec,total_duration_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,max_ram_used_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id
20251123-070857,10.64653587,10.64653587,703.8048096,703.8048096,0.0129777895,0.0871760516,1.373192948,1.294923902,8.550000191,2.7582329224,10377.66699,10307.8875774699,2267.333252,2267.333252,9.5,1.2048192807,1121,1121,1.155305624,0.7055652933,0.0,0.0,5901
20251123-072051,100.0000153,100.0000153,149.0062714,221.1078644,0.0343995922,0.0400318016,1.2986150311,1.162560225,7,2.8906504091,10190.5,10178.621974878,2267.333252,2267.333252,2,1.2682926829,1121,1121,1.113209963,0.7310863391,0.0,0.0,5902
20251123-072446,100.0000153,100.0000153,124.7964859,231.3358154,0.0250731813,0.0098480161,1.3829407983,1.361693621,7.949999809,3.9215447262,10237,10224.0162443902,2267.333252,2267.333252,2,1.5040650426,1121,1121,1.171581507,0.6895446203,0.0,0.0,5903
20251123-072849,100.0000153,100.0000153,453.7506104,943.1682739,0.0180177544,0.0419078822,1.2990049906,1.174458385,7.699999809,2.8905622478,10397,10343.1385366867,2267.333252,2267.333252,2,1.2991967891,1121,1121,1.308871746,0.7301756491,0.0,0.0,5904
20251123-074443,1.290059566,1.290059566,56.72977829,56.72977829,0.024427483,0.182302713,1.4189757704,1.419193864,3.866666555,2.387500003,10351.33301,10274.68737875,2267.333252,2267.333252,1.666666627,1.0416666643,1122,1122,0.816212177,0.6289721539,0.0,0.0,5905
20251123-074550,20.89615631,20.89615631,1111.991089,1111.991089,0.0138458435,0.0422883843,1.4122664777,1.375319839,9.399999619,2.2913654526,10875,10593.1516025301,2267.333252,2267.333252,2,1.0331325323,1122,1122,1.321208954,0.6910470569,0.0,0.0,5906
20251123-080433,1.40062499,1.40062499,82.00068665,82.00068665,0.0355015455,0.051488111,1.4151421635,1.409891486,4.166666508,2.6916666181,10276.66699,10243.50012125,2267.333252,2267.333252,1,1,1122,1122,0.751141965,0.5939074755,0.0,0.0,5907
20251123-080605,4.142358303,4.142358303,130.8703918,130.8703918,0.0348896512,0.2661572356,1.3880626858,1.366145492,6.849999905,2.794999987,10214,10201.9416505,2267.333252,2267.333252,1.666666627,1.0583333373,1122,1122,0.934748888,0.6170068101,0.0,0.0,5908
20251123-080832,89.19231415,89.19231415,1054.635376,1054.635376,0.0132587919,0.0199181655,1.34866022,1.250054598,7,2.5875502007,10564,10429.2921628313,2267.333252,2267.333252,2,1.1325301244,1122,1122,1.40168047,0.7073709262,0.0,0.0,5909
20251123-082617,100.0000076,100.0000076,1057.861694,1057.861694,0.0133641402,0.0152797118,1.3483505478,1.244619489,7.099999905,2.6340361453,10577,10445.3875424096,2267.333252,2267.333252,2,1.1084337375,1122,1122,1.248686671,0.7123245642,0.0,0.0,5910
20251123-084406,1.224177957,1.289242983,234.1546326,283.9447937,0.012644938,0.306080878,1.4180200391,1.416189075,5.333333492,2.2426829251,10855.5,10485.7763912195,2267.333252,2267.333252,1.333333373,0.9756097605,1123,1123,0.971173584,0.6441719627,0.0,0.0,5911
20251123-084902,97.98335266,100.0000153,82.63623047,1201.662476,0.0339681092,0.0009703463,1.2578667259,1.164617062,12.44999981,4.290963863,10337.5,10275.2299157831,2267.333252,2267.333252,3,1.1767068272,1123,1123,1.082658172,0.6305586446,0.0,0.0,5912
20251123-090918,2.308522701,2.308522701,315.8010559,315.8010559,0.0245868807,0.238801018,1.4039658424,1.386356711,7.300000191,2.7040650495,10291,10277.9146341463,2267.333252,2267.333252,9.5,1.1585365898,1123,1123,0.8572914,0.5856384874,0.0,0.0,5913
20251123-091451,100.0000076,100.0000076,383.6913452,1248.713501,0.0253586625,0.0159389137,1.0364203076,0.728213966,9.649999619,2.6829317255,10473.5,10410.4257106024,2267.333252,2267.333252,10,1.2028112458,1123,1123,1.338148236,0.7216952824,0.0,0.0,5914
20251123-093551,3.005802155,3.005802155,126.2755966,126.2755966,0.0235412925,0.5040083609,1.38792786,1.348116517,7.133333206,3.0149999737,10297,10288.616699,2267.333252,2267.333252,2,1.125000003,1123,1123,0.902272284,0.6523959816,0.0,0.0,5915
20251123-093813,2.379999876,2.578899145,331.8650208,354.9872131,0.0177969118,0.0445340432,1.4032422537,1.381548882,4.699999809,2.6601625942,10346,10321.487757561,2267.333252,2267.333252,1.666666627,1.0365853702,1124,1123.987804878,1.168776155,0.641182371,0.0,0.0,5916
20251123-094419,100.0000153,100.0000153,239.8027191,336.5317383,0.0243585666,0.0355757192,1.3094000555,1.15372014,8.25,3.6634146353,10305.5,10289.6179256098,2267.333252,2267.333252,2,1.2276422789,1124,1124,1.156096816,0.6276218702,0.0,0.0,5917
20251123-095015,1.306626439,1.306626439,49.48832703,49.48832703,0.034690874,0.048195595,1.4196945577,1.420388103,6.233333111,3.0666666328,10336.33301,10313.43737875,2267.333252,2267.333252,12,2.3333333359,1124,1124,0.892229199,0.5930977685,0.0,0.0,5918
20251123-095114,1.053859949,1.14429903,23.39744949,36.55413437,,,1.4189382641,1.418938279,3.033333302,2.1145833283,10421.66699,10336.125,2267.333252,2267.333252,10.5,2.1875,1124,1124,1.060745478,0.6371561476,0.0,0.0,5919
20251123-095200,1.150093794,1.250588179,94.79985046,121.902565,0.018459123,0.837711751,1.4164630412,1.411143541,4.766666889,2.1425000012,10589.5,10415.066699,2267.333252,2267.333252,1,0.9833333344,1124,1124,0.990458131,0.6491485298,0.0,0.0,5920
20251123-095415,100.0000153,100.0000153,447.6403198,848.4022217,0.023851979,0.0089634594,1.312209892,1.262695551,11.5,4.3390562341,10354.33301,10318.8644636747,2267.333252,2267.333252,10,1.5060240973,1125,1124.9969879518,1.424076557,0.7269724421,0.0,0.0,5921
20251123-100835,100.0000153,100.0000153,179.4057159,477.9622192,0.0352503527,0.1279642405,1.2849768314,1.213933229,8.899999619,3.409036115,10310.5,10294.1967949398,2267.333252,2267.333252,9.5,1.3373493983,1125,1125,1.279599428,0.6804720566,0.0,0.0,5922
20251123-101643,98.65001678,98.65001678,251.0892029,251.0892029,0.0174402173,0.1020873449,1.3916514705,1.364671588,8.800000191,2.8772357616,10349,10329.8943168293,2267.333252,2267.333252,2,1.138211387,1125,1125,1.072977781,0.6706610049,0.0,0.0,5923
20251123-102113,3.480152845,3.480152845,365.7798767,365.7798767,0.025364025,0.1738647733,1.38414123,1.354632974,8.566666603,2.7150406431,10403.33301,10357.1910726829,2267.333252,2267.333252,10.5,1.2398374023,1125,1125,0.941387713,0.6132631716,0.0,0.0,5924
20251123-102730,1.529824495,1.699300647,212.5507202,265.1994019,0.019114364,0.0179581667,1.4137841987,1.404140949,5,2.2430894229,10628.66699,10484.5284395122,2267.333252,2267.333252,8.5,1.162601628,1125,1125,0.993302941,0.6531956152,0.0,0.0,5925
20251123-103207,1.267125964,1.267125964,46.35850143,46.35850143,0.0249202968,0.3581438847,1.4133026749,1.410213232,4.300000191,2.450000003,10280,10270.0207525,2267.333252,2267.333252,12,2.333333336,1125,1125,0.817165852,0.5654622244,0.0,0.0,5926
20251123-103303,1.206923008,1.233073831,56.65924454,93.99865723,,,1.4189382671,1.41893816,5.633333206,2.2008333206,10745.66699,10506.7,2267.333252,2267.333252,1.333333373,1.000000003,1126,1126,0.887034953,0.6551406056,0.0,0.0,5927
20251123-103450,3.800819874,3.800819874,588.4454346,588.4454346,0.01516676,0.0788121407,1.4035210106,1.360550046,6.366666794,2.203614454,11011,10673.1245642169,2267.333252,2267.333252,10,1.1305220903,1126,1126,1.086423278,0.6551597693,0.0,0.0,5928
20251123-104448,1.660689592,1.725176454,129.75354,152.0151062,0.0248200165,0.082401728,1.4103535712,1.398660541,6.166666508,2.6974999666,10456,10392.925,2267.333252,2267.333252,1.5,1.025000006,1126,1126,1.044665456,0.7126579628,0.0,0.0,5929
20251123-104802,100.0000153,100.0000153,282.0041809,867.7722778,0.0251119825,0.0238472142,1.252156848,1.158251524,9.800000191,3.9269076284,10571,10434.0703006024,2267.333252,2267.333252,2,1.4528112455,1126,1126,1.330510139,0.7583576811,0.0,0.0,5930
20251123-110241,1.558979988,1.58022213,129.7613678,138.8991852,0.017603792,0.047837059,1.4123668671,1.407169223,6.449999809,2.8049999833,10428,10366.0999515,2267.333252,2267.333252,1.333333373,1.0166666687,1126,1126,0.9168908,0.6711430147,0.0,0.0,5931
20251123-110536,100.0000153,100.0000153,355.0782471,1363.513794,0.0133887302,0.0480187465,1.3070855599,1.188745618,19.85000038,3.2513052189,12782,10676.0371388554,2267.333252,2267.333252,16,2.0722891574,1175,1130.8704819277,1.228791356,0.7664073553,0.0,0.0,5932
20251123-112831,100.0000153,100.0000153,143.5912323,297.6913452,0.034943866,0.1031922434,1.3860791805,1.367788076,9.199999809,5.1674796575,13242.5,12490.878072439,2267.333252,2267.333252,26.5,16.1463414515,1160,1159.0487804878,1.085178375,0.6837961383,0.0,0.0,5933
20251123-113347,100.0000153,100.0000153,1316.530273,1552.696533,0.0184405849,0.0073577238,1.3537942824,1.310735822,20.39999962,4.097791159,14204.33301,13261.330313494,2267.333252,2267.333252,25.33333397,18.3393574622,1160,1159.7409638554,1.174925327,0.6645379133,0.0,0.0,5934
20251123-115952,28.47555733,28.47555733,1326.230713,1326.230713,0.0148468708,0.0147621682,1.3743988627,1.292350054,8.266666412,3.3150602403,16300,14150.3765001807,2267.333252,2267.333252,32,14.226907641,2758,1549.3172703012,1.005123615,0.6262299832,0.0,0.0,5935
20251123-122212,1.547797322,1.617913723,142.6580963,174.2281799,0.02453877,0.06377423,1.4166206657,1.41202414,8.899999619,6.0941666843,15640.33301,15442.4916505,2267.333252,2267.333252,24,15.1333334676,2740,2725.9333496,0.735731125,0.5248874866,0.0,0.0,5936
20251123-122542,1.175757527,1.318548322,370.7799377,447.7095032,0.012635043,0.044962853,1.4177420139,1.415355921,8.233333588,6.1548780813,15860.66699,15511.7560739024,2267.333252,2267.333252,24.5,15.0853659006,2723.5,2721.512195122,0.821904719,0.5109392834,0.0,0.0,5937
20251123-123324,1.038859129,1.071609378,26.15562439,61.64538193,0.018341506,0.372069746,1.4185679405,1.416416049,9.233333588,7.5041667819,15417.5,15362.64587375,2267.333252,2267.333252,19.66666603,13.7499998812,2724,2723.125,0.67961067,0.5450986699,0.0,0.0,5938
20251123-123438,100.0000153,100.0000153,522.1708984,677.6116943,0.0179871028,0.0080728839,1.3362983407,1.268075824,10.64999962,7.130522096,15521.5,15432.4799157831,2267.333252,2267.333252,26.5,14.5702811206,2732,2729.032129494,1.001134872,0.5885280015,0.0,0.0,5939
20251123-124607,1.25372541,1.27312243,15.0119009,92.03334808,0.0184088275,0.062179303,1.4201755522,1.42329967,7.699999809,6.6708333491,15400.33301,15379.10412625,2267.333252,2267.333252,18,12.208333196,2732,2731.6875,0.563961148,0.4652545714,0.0,0.0,5940
20251123-124750,10.44040585,11.26900196,162.6476135,168.2214966,0.0257665908,0.3596583218,1.4134291054,1.40455997,9.350000381,6.8491667033,15540.5,15428.758398,2267.333252,2267.333252,28.5,15.1583333968,2734,2732.775,0.709895968,0.501718297,0.0,0.0,5941
20251123-125102,77.24001312,77.24001312,445.3951416,445.3951416,0.0346630319,0.0119199302,1.3469887333,1.308797717,18.35000038,6.1959349295,15944.5,14654.0650485366,2267.333252,2267.333252,21,10.7520325127,3111,2163.6666646829,0.884775817,0.5185263753,0.0,0.0,5942
20251123-125845,1.072826028,1.145131111,26.14122009,50.57607269,,,1.4189382641,1.418938279,11.85000038,4.947916746,15777,15741.3125,2267.333252,2267.333252,15.5,12.4583332544,3060,3045.2083435,0.587708652,0.5438482464,0.0,0.0,5943
20251123-125948,1.182476163,1.197323084,33.3227272,68.59823608,0.011332212,0.268632501,1.4189039915,1.418704867,7.266666889,4.9145833551,15803,15660.7707525,2267.333252,2267.333252,15.5,13.4791666275,3033.666748,3030.7083435,0.663775802,0.513312623,0.0,0.0,5944
20251123-130109,2.833660126,2.833660126,1314.338135,1314.338135,0.0127700445,0.0400078633,1.4070214407,1.375001311,41.5,6.2791164912,16374.33301,15782.7620540361,2267.333252,2267.333252,26,14.7861445611,3163.333252,2839.4307192169,1.052300811,0.5206773879,0.0,0.0,5945
20251123-132316,100.0000153,100.0000153,275.5930176,329.2849731,0.0239122781,0.0475345241,1.4045693787,1.369138837,11.94999981,6.0455284235,15778,15673.3211460976,2267.333252,2267.333252,20.5,14.2235771968,3121.333252,3099.9227562927,0.756272256,0.505436403,0.0,0.0,5946
20251123-132903,1.172348499,1.211560607,68.97024536,74.98937225,0.012475085,0.069214344,1.417998135,1.412536383,9.666666985,7.7499999405,16007.66699,15598.375,2267.333252,2267.333252,26.66666603,16.6666663888,3092,3074.8333435,0.671676457,0.5080783294,0.0,0.0,5947
20251123-133031,95.60834503,100.0000153,308.4738464,840.5939331,0.0249141047,0.0060014237,1.303726857,1.26172483,15.80000019,6.903413675,15894.5,15649.514036747,2267.333252,2267.333252,23,15.2871486135,3091,2987.2911626988,1.034421086,0.5833582451,0.0,0.0,5948
20251123-134446,2.871523142,2.871523142,77.35227966,77.35227966,0.0339270015,0.0392847271,1.4143669755,1.410264969,7.599999905,3.5270833374,11757.33301,11722.0832525,2267.333252,2267.333252,1.666666627,1.2083333284,1173,1173,0.70610857,0.5209708661,0.0,0.0,5949
20251123-134613,1.58299768,1.58299768,52.76566315,52.76566315,0.024030123,0.228879098,1.4163576511,1.41448009,3.866666555,2.5854166745,11766.33301,11733.10412625,2267.333252,2267.333252,2,1.3333333433,1173,1173,0.962232828,0.6265495382,0.0,0.0,5950
20251123-134716,2.055643082,2.226038694,162.2184601,170.8250885,0.0247718554,0.1664575754,1.4077066063,1.395314693,5.300000191,2.7208333256,11809,11767.3500485,2267.333252,2267.333252,2,1.4583333314,1173,1173,1.185260653,0.7001945274,0.0,0.0,5951
20251123-135035,100.0000153,100.0000153,120.0655518,667.8964844,0.0245268851,0.0481454995,1.341210799,1.317597866,11.25,4.7624497959,12943,12007.0301087952,2267.333252,2267.333252,13,1.734939759,1173,1170.421686747,1.030199766,0.6533800686,0.0,0.0,5952
20251123-140153,1.608352065,1.608352065,53.56230164,53.56230164,0.0346001302,0.1045399488,1.4189433156,1.422801375,4.233333111,3.0229166448,11768.33301,11702.12487875,2267.333252,2267.333252,1.666666627,1.3541666567,1156,1156,0.815242112,0.6690435261,0.0,0.0,5953
20251123-140305,2.411730051,2.521752357,215.2014771,299.499054,0.0149038833,0.109915835,1.3982738198,1.369993925,6.300000191,3.4845528544,12058.66699,11910.276414878,2267.333252,2267.333252,2,1.1626016352,1156,1156,0.946438909,0.612812035,0.0,0.0,5954
20251123-140826,1.35664618,1.4018749,123.7138824,141.9085236,0.013359029,0.049960873,1.4133147897,1.408516169,7.5,3.9916666508,11809.33301,11730.575,2267.333252,2267.333252,2,1.2583333373,1156,1156,1.035750389,0.6489365489,0.0,0.0,5955
20251123-141126,1.257874012,1.257874012,82.54561615,82.54561615,0.016635157,0.040499281,1.4188345224,1.418233633,5.900000095,3.9166666866,11877.33301,11717.97912625,2267.333252,2267.333252,1.666666627,1.2291666716,1155,1155,0.770503759,0.5526280218,0.0,0.0,5956
20251123-141259,100.0000153,100.0000153,156.4346619,347.0381775,0.0351637033,0.0319145013,1.2545773895,1.104778528,8.649999619,5.0719512439,11800.5,11730.0487568293,2267.333252,2267.333252,2,1.5528455333,1155,1155,1.274593949,0.6943229433,0.0,0.0,5957
20251123-141905,7.446100235,7.446100235,511.674469,511.674469,0.0247780844,0.4618984784,1.4131614358,1.405916214,9.699999809,3.7819276976,11971.5,11845.5783249398,2267.333252,2267.333252,2,1.4076305219,1155,1155,1.072824597,0.6454563403,0.0,0.0,5958
20251123-142747,85.75715637,100.0000153,380.9423828,945.5073242,0.0349865622,0.5275803542,1.2368666838,1.123074889,32,5.6286144645,14486,12367.7811264458,2267.333252,2267.333252,23,2.3343373476,1239.5,1173.0301204819,1.290238261,0.7005398625,0.0,0.0,5959
20251123-144344,1.44585979,1.44585979,79.3335495,79.3335495,0.018149799,0.11243251,1.4182335138,1.414145589,7,5.3708333372,14650.33301,14532.729005,2267.333252,2267.333252,15,11.520833314,1280.5,1242.02082825,0.68535471,0.47644452,0.0,0.0,5960
20251123-144513,1.154784203,1.214065433,319.3123169,348.1578979,0.012538556,0.135089591,1.4132882384,1.402022123,8.649999619,4.6573170569,15238.66699,14761.0691214634,2267.333252,2267.333252,22.66666603,11.9268292566,1236.333374,1227.6747987317,1.012011409,0.6413828527,0.0,0.0,5961
20251123-145114,1.115498185,1.115498185,128.1000671,128.1000671,0.012416955,1.32562387,1.4198844969,1.421922445,8.466666222,5.6483333469,14553.66699,14376.0251455,2267.333252,2267.333252,17.66666603,12.1666666028,1212.5,1211.075,0.810139537,0.5307781652,0.0,0.0,5962
20251123-145335,1.45961535,1.514596939,104.0564804,130.0588989,0.0164743375,0.093474813,1.4161574779,1.413139462,8.933333397,5.734166658,14398.66699,14301.35,2267.333252,2267.333252,15,11.9416666507,1211,1211,0.951721787,0.5027291536,0.0,0.0,5963
20251123-145612,100.0000153,100.0000153,581.4995117,1482.742798,0.0250029458,0.0094317565,1.1619965334,0.961760581,9.550000191,4.5324297296,15290.5,14980.4568312048,2267.333252,2267.333252,24.66666603,5.2058232958,1479,1352.2881521205,1.091093421,0.6898505557,0.0,0.0,5964
20251123-152106,76.56251526,98.20001221,485.770752,924.8191528,0.0172727301,0.6867749433,1.313964917,1.27274847,18.60000038,6.1671686647,15453,15190.5592408434,2267.333252,2267.333252,19.33333397,7.6967871425,1465,1429.4889548434,1.102831841,0.6658467622,0.0,0.0,5965
20251123-153643,100.0000076,100.0000076,246.0155334,676.4803467,0.0177676837,0.0184129068,1.23395504,1.118034601,12.10000038,5.1520080293,16468.5,15600.5381331325,2267.333252,2267.333252,23.5,6.1626506161,1465,1428.0883539036,1.130720019,0.6486574566,0.0,0.0,5966
20251123-154810,1.179316878,1.252054811,24.84163666,119.5120621,0.0245543235,0.348604426,1.4159596264,1.413635135,7.050000191,4.2008333087,16276.33301,16186.341699,2267.333252,2267.333252,4.666666508,2.5249999762,1432.333374,1404.5999939,0.864549816,0.621947679,0.0,0.0,5967
20251123-155035,1.183778644,1.232621312,34.52683258,56.31257248,0.0350706205,0.5068382025,1.4162947386,1.414224744,6.933333397,4.864583403,16191.5,16122.27087375,2267.333252,2267.333252,4.333333492,3.1666666865,1423,1403.9375,0.622318864,0.4994412774,0.0,0.0,5968
20251123-155141,100.0000153,100.0000153,1158.282593,1310.797485,0.0177465925,0.0653126434,1.3279084434,1.197758913,17.14999962,5.7882530057,18381.5,16100.3594689157,2267.333252,2267.333252,24.5,6.9186746873,2241,1697.4859427952,1.062003016,0.6549379079,0.0,0.0,5969
20251123-013820,100.0000153,100.0000153,35498.84375,35765.72656,0.0354303617,0.1643568082,1.3592592966,1.31990099,63.79999924,27.1060240413,3834.5,3449.8734910361,2536,2536,-1,-1,-1,-1,5.993474483,3.6509962835,186.96875,77.7115900904,5970
20251122-230332,2.045931578,2.045931578,380.6304016,380.6304016,0.0176674842,0.2066072695,1.4151162141,1.405994415,21.10000038,18.4939023927,3793.333252,3744.3536763902,2536,2536,-1,-1,-1,-1,4.646341801,4.1163847446,262.71875,234.7152248488,5971
20251123-172309,100.0000153,100.0000153,197.437973,788.8233032,0.0358915358,0.1697841185,1.354276663,1.324031115,55.59999847,20.4646342666,3771.5,3699.8902379512,2536,2536,-1,-1,-1,-1,4.946817398,4.0654845681,232.6125031,177.7375506927,5972
20251123-202607,1.447245717,1.505856752,175.085083,253.1526642,0.012913466,0.0898976695,1.4109867216,1.402173877,35.79999924,22.544999885,3889.666748,3811.983313,2536,2536,-1,-1,-1,-1,4.241591454,3.4745118736,229.1999969,177.778438185,5973
20251122-235848,3.368148088,3.624513626,3607.898926,4814.585449,0.0171964382,0.0441397067,1.4167026209,1.409389019,46.15000153,19.0287148806,3875.333252,3655.9236898795,2536,2536,-1,-1,-1,-1,4.679589272,3.7596458398,225.34375,181.2517792133,5974
20251123-173642,78.6714325,100.0000076,746.5753784,2762.601563,0.0342384359,0.0066309963,1.2007331539,1.055578232,64.19999695,19.677911632,3688.333252,3492.2218885301,2536,2536,-1,-1,-1,-1,3.716170788,2.472837117,186.03125,130.4291146059,5975
20251123-122642,100.0000153,100.0000153,66.1862793,191.1182098,0.0349382887,0.0853635005,1.2766832293,1.167581916,33.90000153,22.831666756,3872.5,3845.95,2536,2536,-1,-1,-1,-1,4.880802631,4.331520629,280.34375,243.33229141,5976
20251123-184611,100.0000076,100.0000076,555.5969238,1014.987061,0.035213617,0.0152969073,1.3139012981,1.206212044,35.04999924,20.3485944013,3781,3575.2128523855,2536,2536,-1,-1,-1,-1,4.986059666,3.4161277292,204.6187439,150.5839482518,5977
20251123-154456,100.0000153,100.0000153,224.6945648,419.0586548,0.0362748962,0.084498007,1.2397433317,1.044159055,30.04999924,17.9695121024,3766.5,3717.1747868293,2536,2536,-1,-1,-1,-1,5.206904411,4.5143330213,252.375,224.5102263659,5978
20251123-125522,2.109090805,2.258543253,334.9515381,365.4405823,0.025859809,0.0215088008,1.3995021319,1.375504851,24.13333321,19.0065038724,3873,3794.7317073171,2536,2536,-1,-1,-1,-1,4.61026907,4.3329928329,332.9906311,266.8313896366,5979
20251123-203059,1.278217793,1.306813598,386.7155457,403.4316101,0.012548272,0.413696647,1.4189497193,1.419034481,36.66666794,20.4591397935,3961,3703.3494597419,2536,2536,-1,-1,-1,-1,4.576703548,3.3125416387,190.1437531,134.2819223735,5980
20251123-144926,100.0000076,100.0000076,701.222168,1618.406006,0.0153340183,0.0142158191,1.2397214842,1.053769231,24.85000038,18.2609436772,3779.5,3692.845382506,2536,2536,-1,-1,-1,-1,5.238080978,4.637143938,298.90625,247.8736675223,5981
20251123-132300,100.0000076,100.0000076,828.12323,934.0796509,0.025258021,0.1275297996,1.3634362164,1.316991568,21.60000038,18.4574297589,3809,3729.9618522892,2536,2536,-1,-1,-1,-1,5.295152187,4.5425120636,350.703125,283.6137577651,5982
20251123-163936,50.64400482,50.64400482,218.2138672,218.2138672,0.0205707528,0.1317837506,1.3761794269,1.312240839,34.13333511,20.6450000755,3807.666748,3755.0250122,2536,2536,-1,-1,-1,-1,4.779058456,4.2584074258,219.6062469,180.087524405,5983
20251122-234622,2.100799799,2.100799799,738.526123,738.526123,0.0175080928,0.1489429473,1.423987268,1.421949506,42.59999847,19.2510040013,3784,3710.4799245783,2536,2536,-1,-1,-1,-1,4.917234421,4.3610399085,237.59375,187.6877377012,5984
20251123-123007,96.45385742,100.0000153,407.4909363,1428.232422,0.017143813,0.1974420895,1.3672519305,1.30409503,26.53333282,18.6821285098,3883.5,3826.9146596145,2536,2536,-1,-1,-1,-1,5.106014252,4.6367170179,523.875,400.5825225657,5985
20251123-190314,2.016883135,2.016883135,73.2813797,73.2813797,0.0251633048,0.061551011,1.4182618856,1.416816831,21.66666603,19.9874997138,3657.333252,3649.8125,2536,2536,-1,-1,-1,-1,4.316151142,3.9670591951,229.15625,214.7827491875,5986
20251123-134442,92.3230896,100.0000153,791.8684082,1573.16748,0.0340611163,0.3424826007,1.3632484395,1.293190241,37.29999924,18.5272088739,3834.5,3773.8152605542,2536,2536,-1,-1,-1,-1,4.814133644,4.2671300934,546.484375,323.2722497024,5987
20251123-164335,100.0000153,100.0000153,168.6986237,326.1865845,0.0344365435,0.1543711843,1.3294370204,1.278250694,32.59999847,20.1861789978,3784,3727.5365913171,2536,2536,-1,-1,-1,-1,4.786391258,4.4873776494,248.7687531,209.0534370317,5988
20251123-142603,100.0000153,100.0000153,221.7851105,1393.442261,0.0240587555,0.0033023357,1.3361471733,1.309212446,29.29999924,18.6393574232,3826,3740.0873508675,2536,2536,-1,-1,-1,-1,5.161985874,4.6852539189,427.78125,344.0928907265,5989
20251123-141223,1.177039862,1.186857104,56.94084167,65.20687103,,,1.4189382641,1.418938279,19.76666641,18.174999715,3775.5,3756.854187,2536,2536,-1,-1,-1,-1,4.37741375,4.2921548784,234.1968689,219.7751312375,5990
20251123-165029,100.0000153,100.0000153,964.899292,1408.676636,0.024845217,0.0408728684,1.2324543337,1.097082257,36.54999924,19.8637550078,3740.666748,3673.5843344096,2536,2536,-1,-1,-1,-1,5.111876488,4.6523346398,234.359375,193.7989318108,5991
20251123-155213,92.33078766,100.0000153,251.5711823,1287.505249,0.0345639584,0.0112282841,1.3722612341,1.352698326,22.45000076,18.1826305389,3772.333252,3721.0642560482,2536,2536,-1,-1,-1,-1,5.182679653,4.7844091338,469.890625,389.3359882398,5992
20251123-130138,1.340040565,1.340040565,81.30466461,81.30466461,0.035116559,0.04562844,1.4209386705,1.421941757,18.79999924,18.3958332537,3777.666748,3759.2917175,2536,2536,-1,-1,-1,-1,4.411088943,4.1677298843,233.828125,219.4663391125,5993
20251123-171702,3.002749205,3.002749205,357.609375,357.609375,0.0131538903,0.2115969038,1.4111350253,1.40623188,27.66666603,19.5138210676,3762.666748,3712.589432878,2536,2536,-1,-1,-1,-1,4.528803349,4.2615237062,223.1875,173.951460678,5994
20251123-161351,100.0000153,100.0000153,132.8844452,351.8645325,0.0348555145,0.0085412299,1.3333727237,1.302237272,20.35000038,17.8402438285,3765,3747.5975609756,2536,2536,-1,-1,-1,-1,5.262225151,4.717738076,360.21875,283.7835365829,5995
20251123-192351,100.0000153,100.0000153,804.0987549,804.0987549,0.0218241852,0.0369818568,1.3634855013,1.21350503,36.73333359,25.747590467,3860.5,3337.066268,2536,2536,-1,-1,-1,-1,5.111712933,4.2825671679,176.6692657,123.6572477969,5996
20251123-141107,1.172727227,1.227519393,61.29320908,69.50292206,0.024808329,0.246853977,1.4181055425,1.413233995,19.20000076,18.2979168875,3768,3754.25,2536,2536,-1,-1,-1,-1,4.369725704,4.2166410982,234.15625,219.6795578,5997
20251123-125406,1.172865272,1.172865272,69.07868958,69.07868958,0.026546855,0.270818889,1.4186157435,1.416745782,18.70000076,18.2958335875,3784,3753.125,2536,2536,-1,-1,-1,-1,4.394749165,4.2339707017,233.796875,219.4027976875,5998
20251123-131656,1.234046698,1.268441796,312.8714294,353.4314575,0.012106037,0.112033591,1.4192912229,1.41999495,19.60000038,18.3227642339,3773,3645.8658477073,2536,2536,-1,-1,-1,-1,4.606067657,4.3595871053,305.78125,264.984667522,5999
20251122-222059,100.0000153,100.0000153,1130.561523,2463.354492,0.0344718656,0.0029843489,1.2329228463,1.167615056,48.5,19.581325324,3958,3652.5130541687,2536,2536,-1,-1,-1,-1,5.210282326,4.1568861551,216.890625,166.8439625623,6000
20251122-233113,1.208269238,1.267850041,187.7733459,408.8299866,0.012142087,0.283926874,1.4202313888,1.42280972,33.5,18.3869917793,3835.666748,3722.0081280976,2536,2536,-1,-1,-1,-1,4.537099838,4.2312046028,230.34375,187.3318596756,6001
20251123-133841,1.249315023,1.263385773,333.8618469,351.9186401,0.0240767677,0.3037204097,1.418236782,1.417521596,20.39999962,18.5735772756,3830.333252,3790.150414439,2536,2536,-1,-1,-1,-1,4.493054867,4.2293003071,357.640625,282.3360774415,6002
20251123-120031,85.76428986,100.0000076,631.0595093,1383.624268,0.0240514257,0.0137072165,1.2436667487,1.103885174,32.25,20.1202810819,3880,3807.8092364578,2536,2536,-1,-1,-1,-1,5.028538227,4.479916946,718.484375,425.1930270819,6003
